filename,filepath,mean_intensity,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_r,mean_g,mean_b
TCGA-G9-6356-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_3.png,0.49544619433529896,401.6850302938865,0.08601964780290226,0.011265428689144166,0.8913011621381477,0.6647579,0.4697558,0.5967764
TCGA-HE-7128-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_6.png,0.578026232801901,660.7467877612542,0.06999673477945327,0.010466428345206719,0.8105000651994693,0.7267028,0.5480994,0.6554328
TCGA-G9-6348-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_10.png,0.5876669624239368,390.0959709638443,0.08665308110465055,0.011591918248846332,0.8778522712621072,0.80453265,0.53038335,0.7046606
TCGA-G9-6363-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_6.png,0.6814765416146505,469.1548049708067,0.0859407796814154,0.012290340148515473,0.8451407021714624,0.8751983,0.6710448,0.83494794
TCGA-G9-6348-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_9.png,0.5470644041050634,371.4831315766708,0.0853631110531617,0.012405902137241595,0.8605111448669837,0.7736579,0.48675638,0.66663516
TCGA-49-4488-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_10.png,0.3065316165598622,181.70595903304744,0.12860428291217543,0.01607592143540708,0.9419710121975003,0.51184565,0.22310168,0.43164933
TCGA-G9-6348-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_3.png,0.6033496339035125,454.8673170914151,0.08317524891955817,0.010667329075414558,0.8814593405608631,0.80389464,0.57760805,0.72793806
TCGA-50-5931-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-50-5931-01Z-00-DX1_generated_5.png,0.3691443896278166,275.8767863088189,0.1024944199529067,0.01415379951249506,0.904020018983673,0.56276107,0.3540845,0.49762797
TCGA-HE-7129-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_9.png,0.4055381109164856,848.1963070342695,0.05910649893066757,0.009856315442158842,0.7699294893760471,0.7027861,0.34301344,0.5273272
TCGA-HE-7130-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_5.png,0.3856245963453898,555.8369527219686,0.07823500408119032,0.01146261145799348,0.8218188361504583,0.6064935,0.35620087,0.5145302
TCGA-18-5592-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_9.png,0.3578577107173657,162.64978911741082,0.1349718680527839,0.01818721216353315,0.9249764364675555,0.6256259,0.2899774,0.47794244
TCGA-A7-A13E-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_1.png,0.5252698796828712,289.2632001387233,0.10305349116294225,0.012293346960657188,0.9250688070349216,0.6060402,0.5043358,0.65934527
TCGA-HE-7130-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_1.png,0.3679111259822878,279.04682816163546,0.11008861173792268,0.017186939755219042,0.8536672350662208,0.7103796,0.27811533,0.44867247
TCGA-AR-A1AS-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_1.png,0.3963783375938502,288.9080950877821,0.09790512689071962,0.013576265721527434,0.9039221262608756,0.60767347,0.34537584,0.55084157
TCGA-38-6178-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_4.png,0.4905331070195556,313.2946639986896,0.09679780164597208,0.012310595588038426,0.9085631730499909,0.6336663,0.45433703,0.61543435
TCGA-G9-6363-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_9.png,0.6105538437726898,455.00531185872137,0.08211258150093888,0.011452666136454353,0.8524032358155766,0.84861535,0.59495324,0.75988334
TCGA-HE-7128-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_1.png,0.6260912326349655,596.1819907568974,0.07190194269486996,0.01158899583649523,0.7933347288272335,0.7780554,0.5843642,0.71044457
TCGA-38-6178-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_9.png,0.5108444914985626,387.9351831065983,0.08600006769724065,0.011142712160253943,0.894127908462283,0.6818924,0.47333783,0.58451384
TCGA-AR-A1AS-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_4.png,0.43043182360516996,249.88795002443896,0.10749001657414713,0.014942137043142789,0.904003672768883,0.6719442,0.37286687,0.5394008
TCGA-AR-A1AK-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_9.png,0.4272188090260625,317.41401311133495,0.0981216880670549,0.012922219902489783,0.8924159325709488,0.62034875,0.39055103,0.56733245
TCGA-B0-5711-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_10.png,0.5729135579951441,438.3719130048302,0.0825633625565621,0.0102685097479034,0.9011166596674897,0.74359024,0.5227851,0.6735598
TCGA-G9-6363-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-G9-6363-01Z-00-DX1_generated_4.png,0.6836466204277631,471.16656167262516,0.08430362908158846,0.012174133282478614,0.8469075953739965,0.87170285,0.67365015,0.8486986
